Time,Open,High,Low,Last,Change,Volume
04/03/2019,112.7,113.11,112.21,112.52,0.56,10534800
04/02/2019,113.15,113.305,111.92,111.96,-0.55,9231700
04/01/2019,111.59,112.865,111.38,112.51,1.48,10785000
03/29/2019,111.56,111.6,110.39,111.03,0.32,16358700
03/28/2019,110.6,111.27,110.24,110.71,0.43,11748800
03/27/2019,110.45,111.09,109.7329,110.28,0.14,10794800
03/26/2019,108.4,110.34,108.27,110.14,2.35,16693000
03/25/2019,108.49,109.07,107.32,107.79,-0.44,18187500
03/22/2019,108.33,109,107.51,108.23,-0.43,24133800
03/21/2019,110.1,110.15,108.37,108.66,-1.33,27438900
03/20/2019,110.31,110.88,108.05,109.99,-0.01,35588700
03/19/2019,112.95,113.7085,109.8,110,-3.12,45384300
03/18/2019,113.03,114,112.46,113.12,-1.84,21769800
03/15/2019,114.5,115.48,113.68,114.96,0.48,14932600
03/14/2019,114.12,114.77,113.93,114.48,0.39,17409600
03/13/2019,114.84,114.85,113.72,114.09,-0.64,17994500
03/12/2019,114.72,115.3,114.04,114.73,-0.02,9920300
03/11/2019,114.04,115,114.03,114.75,0.94,6952700
03/08/2019,113.46,113.84,112.9,113.81,-0.2,6549100
03/07/2019,114.85,114.9,113.47,114.01,-0.84,6324000
03/06/2019,114,115.05,114,114.85,0.85,7352700
03/05/2019,114.23,114.54,113.76,114,-0.33,5225100
03/04/2019,114.42,114.42,113.09,114.33,0.32,6014900
03/01/2019,113.45,114.44,113.45,114.01,1.17,6996900
02/28/2019,112.9,113.43,112.75,112.84,0.06,6716700
